provider_id,measure_name,score,hcahps_question,hcahps_answer_percent,hcahps_measure_id
450749,ED2,75,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
450749,ED2,75,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
450754,ED2,49,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450754,ED2,49,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
450754,ED2,49,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
450755,ED2,68,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450755,ED2,68,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
450755,ED2,68,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
450771,ED2,92,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
450771,ED2,92,"Patients who reported YES, they would definitely recommend the hospital",84,H_RECMND_DY
450771,ED2,92,"Patients who reported YES, they would probably recommend the hospital",14,H_RECMND_PY
450775,ED2,290,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
450775,ED2,290,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
450775,ED2,290,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450779,ED2,71,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450779,ED2,71,"Patients who reported YES, they would definitely recommend the hospital",80,H_RECMND_DY
450779,ED2,71,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
450788,ED2,87,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450788,ED2,87,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
450788,ED2,87,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
450795,ED2,88,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450795,ED2,88,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
450795,ED2,88,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
450801,ED2,146,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450801,ED2,146,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
450801,ED2,146,"Patients who reported YES, they would probably recommend the hospital",19,H_RECMND_PY
450803,ED2,99,"Patients who reported NO, they would probably not or definitely not recommend the hospital",11,H_RECMND_DN
450803,ED2,99,"Patients who reported YES, they would definitely recommend the hospital",54,H_RECMND_DY
450803,ED2,99,"Patients who reported YES, they would probably recommend the hospital",35,H_RECMND_PY
450804,ED2,29,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450804,ED2,29,"Patients who reported YES, they would definitely recommend the hospital",81,H_RECMND_DY
450804,ED2,29,"Patients who reported YES, they would probably recommend the hospital",15,H_RECMND_PY
450809,ED2,150,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450809,ED2,150,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
450809,ED2,150,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
450820,ED2,104,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450820,ED2,104,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
450820,ED2,104,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
450822,ED2,113,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450822,ED2,113,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
450822,ED2,113,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450827,ED2,95,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
450827,ED2,95,"Patients who reported YES, they would definitely recommend the hospital",85,H_RECMND_DY
450827,ED2,95,"Patients who reported YES, they would probably recommend the hospital",13,H_RECMND_PY
450828,ED2,140,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450828,ED2,140,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
450828,ED2,140,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
450832,ED2,135,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450832,ED2,135,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
450832,ED2,135,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
450833,ED2,78,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
450833,ED2,78,"Patients who reported YES, they would definitely recommend the hospital",60,H_RECMND_DY
450833,ED2,78,"Patients who reported YES, they would probably recommend the hospital",31,H_RECMND_PY
450834,ED2,58,"Patients who reported YES, they would definitely recommend the hospital",95,H_RECMND_DY
450834,ED2,58,"Patients who reported YES, they would probably recommend the hospital",5,H_RECMND_PY
450840,ED2,97,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450840,ED2,97,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
450840,ED2,97,"Patients who reported YES, they would probably recommend the hospital",19,H_RECMND_PY
450844,ED2,127,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450844,ED2,127,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
450844,ED2,127,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
450845,ED2,26,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450845,ED2,26,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
450845,ED2,26,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
450847,ED2,73,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450847,ED2,73,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
450847,ED2,73,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
450848,ED2,74,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450848,ED2,74,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
450848,ED2,74,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
450855,ED2,91,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450855,ED2,91,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
450855,ED2,91,"Patients who reported YES, they would probably recommend the hospital",19,H_RECMND_PY
450862,ED2,126,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450862,ED2,126,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
450862,ED2,126,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
450869,ED2,101,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450869,ED2,101,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
450869,ED2,101,"Patients who reported YES, they would probably recommend the hospital",19,H_RECMND_PY
450872,ED2,94,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450872,ED2,94,"Patients who reported YES, they would definitely recommend the hospital",86,H_RECMND_DY
450872,ED2,94,"Patients who reported YES, they would probably recommend the hospital",11,H_RECMND_PY
450876,ED2,54,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450876,ED2,54,"Patients who reported YES, they would definitely recommend the hospital",85,H_RECMND_DY
450876,ED2,54,"Patients who reported YES, they would probably recommend the hospital",12,H_RECMND_PY
450883,ED2,48,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450883,ED2,48,"Patients who reported YES, they would definitely recommend the hospital",83,H_RECMND_DY
450883,ED2,48,"Patients who reported YES, they would probably recommend the hospital",14,H_RECMND_PY
450884,ED2,60,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450884,ED2,60,"Patients who reported YES, they would definitely recommend the hospital",82,H_RECMND_DY
450884,ED2,60,"Patients who reported YES, they would probably recommend the hospital",15,H_RECMND_PY
450885,ED2,122,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450885,ED2,122,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
450885,ED2,122,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
450890,ED2,63,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
450890,ED2,63,"Patients who reported YES, they would definitely recommend the hospital",85,H_RECMND_DY
450890,ED2,63,"Patients who reported YES, they would probably recommend the hospital",13,H_RECMND_PY
451302,ED2,30,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
451302,ED2,30,"Patients who reported YES, they would definitely recommend the hospital",75,H_RECMND_DY
451302,ED2,30,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
451323,ED2,59,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
451323,ED2,59,"Patients who reported YES, they would definitely recommend the hospital",80,H_RECMND_DY
451323,ED2,59,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
451330,ED2,80,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
451330,ED2,80,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
451330,ED2,80,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
451343,ED2,14,"Patients who reported YES, they would definitely recommend the hospital",89,H_RECMND_DY
451343,ED2,14,"Patients who reported YES, they would probably recommend the hospital",11,H_RECMND_PY
